Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
Most of the people are really very excited for this one guys #SwagatamModiJi,most of the people are really very excited for this one guys swagatammodiji,0.49375,0.7375,positive
"The steps of Mahayogi Gorakhnath University are moving ahead according to public welfare. The foundation of the university is based on the thoughts of YugPurush Brahmlin Mahant Digvijaynath ji and Rashtrasant Brahmlin Mahant Avedyanath ji.

#GorakhnathUniversity",the steps of mahayogi gorakhnath university are moving ahead according to public welfare the foundation of the university is based on the thoughts of yugpurush brahmlin mahant digvijaynath ji and rashtrasant brahmlin mahant avedyanath jigorakhnathuniversity,0.0,0.06666666666666667,negative
"કોરાનાના 6155 નવા કેસો, 11નાં મોત...https://t.co/nMkbTCzJVS #Coronavirus #Covid_19 #CovidIsntOver #Covid19 #Covid #Corona #Chitralekha https://t.co/tpLOHYrcA6",કરનન  નવ કસ ન મત coronavirus covid covidisntover covid covid corona chitralekha ,0.0,0.0,negative
"Noida News:फिर बेकाबू हो रहा कोरोना, विदेश से लौटने वालों की होगी जांच – Corona Becoming Uncontrollable Again, Those Returning From Abroad Will Be Investigated https://t.co/38C3ST2D15",noida newsफर बकब ह रह करन वदश स लटन वल क हग जच  corona becoming uncontrollable again those returning from abroad will be investigated ,0.45,0.8500000000000001,positive
"⠀
⠀⠀ ⠀⠀goddamnit.

⠀⠀ ⠀⠀it would be stupid to outright ask who sent an admiral—she 𝒌𝒏𝒐𝒘𝒔 who sent an admiral.

⠀⠀ ⠀⠀❝tell yer higher-ups they can 𝐬𝐡𝐨𝐯𝐞 𝐢𝐭.❞

⠀⠀ ⠀⠀the corona borealis is fortified, would the marines ever want to take her head-on.
⠀", goddamnit it would be stupid to outright ask who sent an admiralshe 𝒌𝒏𝒐𝒘𝒔 who sent an admiral tell yer higherups they can 𝐬𝐡𝐨𝐯𝐞 𝐢𝐭 the corona borealis is fortified would the marines ever want to take her headon,-0.7999999999999999,1.0,negative
Maybe it’s best if I delete all of my social media accounts,maybe its best if i delete all of my social media accounts,0.5166666666666667,0.18333333333333332,positive
"Lacandonuan rain forest in Chiaoas... such a great experience doing field work there assisting one of the most important ecologists in the world, Prof Dirzo (Stanford) https://t.co/m4v8tH5CyT",lacandonuan rain forest in chiaoas such a great experience doing field work there assisting one of the most important ecologists in the world prof dirzo stanford ,0.42500000000000004,0.6875,positive
🙆🏻‍♂️🤙🏻 protect your kids minds👌🏻💯 https://t.co/RvfWW8R3Bj, protect your kids minds ,0.0,0.0,negative
Sobering up with coke... To start with corona lmao,sobering up with coke to start with corona lmao,0.6,1.0,positive
"#coronavirus #covid #corona #stayhome #qurantine #lockdown #staysafe #pandemic #socialdistancing #virus #health #News 
https://t.co/AVPyfUEIjz
#rajkotnews #gujaratinews #gujarat #શ્રીનૂતનસૌરાષ્ટ્ર #નૂતનસૌરાષ્ટ્ર #todaysnews #ગુજરાતીસમાચાર #તાજાસમાચાર #8એપ્રિલ2023નાસમાચાર https://t.co/bqsXskAh4S",coronavirus covid corona stayhome qurantine lockdown staysafe pandemic socialdistancing virus health news rajkotnews gujaratinews gujarat શરનતનસરષટર નતનસરષટર todaysnews ગજરતસમચર તજસમચર એપરલનસમચર ,0.0,0.0,negative
"ithellam oolu ,
csk vs MI match lam poiruken , chepauk la ye dhoni ah vida sachin ku dha sound athigama varum.",ithellam oolu csk vs mi match lam poiruken  chepauk la ye dhoni ah vida sachin ku dha sound athigama varum,0.4,0.4,positive
"India Corona: ଆଜି ବି ୬ ହାଜର ଉପରେ ସଂକ୍ରମଣ
#Coronavirus #indiacovid #EtvBharat #EtvBharatOdisha #BharatNews
https://t.co/gPbGljGWFf",india corona ଆଜ ବ  ହଜର ଉପର ସକରମଣcoronavirus indiacovid etvbharat etvbharatodisha bharatnews,0.0,0.0,negative
"I see the right wing is continuing to spread misinformation. Budweiser stock is stable, their marketing team still has their jobs. 

And for the conservatives switching beers? Make sure you don't buy any of that gay Coors or Corona or Dos XX.",i see the right wing is continuing to spread misinformation budweiser stock is stable their marketing team still has their jobs and for the conservatives switching beers make sure you dont buy any of that gay coors or corona or dos xx,0.40079365079365076,0.6693121693121693,positive
"ਪੰਜਾਬ 'ਚ ਕੋਰੋਨਾ ਦਾ ਕਹਿਰ, ਘੱਟਣ ਦੀ ਵਜਾਏ ਵਧੇ ਕੋਵਿਡ ਕੇਸ, ਸਿਹਤ ਵਿਭਾਗ ਨੇ ਜਾਰੀ ਕੀਤੇ ਅੰਕੜੇ
The fury of Corona in Punjab, Kovid cases have increased despite the decrease, the data released by the health department
#PunjabNews #LatestNews #BreakingNews #COVID19 https://t.co/BHOzVT7Fwe",ਪਜਬ ਚ ਕਰਨ ਦ ਕਹਰ ਘਟਣ ਦ ਵਜਏ ਵਧ ਕਵਡ ਕਸ ਸਹਤ ਵਭਗ ਨ ਜਰ ਕਤ ਅਕੜthe fury of corona in punjab kovid cases have increased despite the decrease the data released by the health departmentpunjabnews latestnews breakingnews covid ,0.0,0.0,negative
Corona and tequila shots for the dub,corona and tequila shots for the dub,0.0,0.0,negative
"I remember when I started making videos and showing my face to talk about my products in 2020 just after Corona, I could use the whole day making 1 video even without anyone there with me. Coz am a shy person.",i remember when i started making videos and showing my face to talk about my products in  just after corona i could use the whole day making  video even without anyone there with me coz am a shy person,-0.15,0.45,negative
"I heard a beer bottle tip over outside and it was a capuchin monke that did it and it was a Corona with a lime rind in it.

I can envision this as a potential monke trap.

I'm the monke.",i heard a beer bottle tip over outside and it was a capuchin monke that did it and it was a corona with a lime rind in iti can envision this as a potential monke trapim the monke,0.0,0.525,negative
"Jiang, a member of China's working group preparing a draft for this international partnership, says an agreement is likely to be finalised o",jiang a member of chinas working group preparing a draft for this international partnership says an agreement is likely to be finalised o,0.0,0.5,negative
"#MiddayNews |

Thane: ‘No laxity will be tolerated in COVID-19 management’

#Thane #ThaneNews #Covid19 #COVID19india #Corona #CoronaVirus #Maharashtra #NewsUpdate 

https://t.co/YsCPJqiYse",middaynews thane no laxity will be tolerated in covid managementthane thanenews covid covidindia corona coronavirus maharashtra newsupdate ,0.0,0.0,negative
"https://t.co/fZaVChMAYm
ATLANTE 2-1 CORRECAMINOS UAT.
#LIGABBVAEXPANSIONMX",atlante  correcaminos uatligabbvaexpansionmx,0.0,0.0,negative
Corona batch antha twitter ni Instagram chesedhaka odhilela leru https://t.co/s8xffkxn8k,corona batch antha twitter ni instagram chesedhaka odhilela leru ,0.0,0.0,negative
Thank You @Dev_Fadnavis for making Mumbaikars life easier.,thank you  for making mumbaikars life easier,0.0,0.0,negative
"https://t.co/eSKhFH4TA2
ALEBRIJES OAXACA 1-0 IGUANAS DE CANCÚN.
#LIGABBVAEXPANSIONMX",alebrijes oaxaca  iguanas de cancúnligabbvaexpansionmx,0.0,0.0,negative
"The very rare domestic flight to Tokyo - Narita.  
Used almost for passengers connecting to intl destinations. 
During the corona years these were almost non existant. https://t.co/42Mp9aE4Oi",the very rare domestic flight to tokyo  narita  used almost for passengers connecting to intl destinations during the corona years these were almost non existant ,0.195,0.55,positive
"#MiddayNews |

Conduct drills, increase testing: Centre to states amid surge in Covid-19 cases

Via: @dharmendrajore 

#Covid19 #Covid #Corona #CoronaVirus #JJHospital #NewsUpdate 

https://t.co/moC1vpKEPY",middaynews conduct drills increase testing centre to states amid surge in covid casesvia  covid covid corona coronavirus jjhospital newsupdate ,0.0,0.0,negative
"News Alert | Covid Update:

6,155 new cases recorded in the last 24 hours
Daily positivity rate (5.63%)
Weekly Positivity Rate (3.47%)

India's Active caseload currently stands at 31,194

#Coronavirus #Corona https://t.co/qrE6mMZkmg",news alert  covid update new cases recorded in the last  hoursdaily positivity rate weekly positivity rate indias active caseload currently stands at coronavirus corona ,0.0007575757575757555,0.38030303030303025,negative
"FRM MENTEE: Closed £1.3m deal in the midst of market turmoil-This takes the group up to £2.1m of EBITDA (DSP:KID CLOSING CORONA ERA HEALTHCARE DEALS-WTF-I CUD NOT B PROUDER-HE""BELIEVES""THIS IS R TIME+QLABOTS WILL B THE LAST GUYS STANDING-SLOW 2 START(PROBABLY HIS LOFTY EDUCATION)",frm mentee closed m deal in the midst of market turmoilthis takes the group up to m of ebitda dspkid closing corona era healthcare dealswtfi cud not b prouderhebelievesthis is r timeqlabots will b the last guys standingslow  startprobably his lofty education,-0.05,0.08333333333333334,negative
"Chale 
Me cayeron mal los ostiones Rockefeller 🤦🏻‍♂️🤮🤢
No hoy por favor !",chale me cayeron mal los ostiones rockefeller no hoy por favor ,0.0,0.0,negative
"Corona news maybe somewhat true but now how opposition will do rally in election states 

Tax system is like hafta vasooli or rangdari 

If @RahulGandhi can give any solution about this so his votes % will surely increase",corona news maybe somewhat true but now how opposition will do rally in election states tax system is like hafta vasooli or rangdari if  can give any solution about this so his votes  will surely increase,0.425,0.7694444444444444,positive
"#MiddayNews |

Mumbai: Hospitalisations due to COVID crosses 100-mark

ViaL Suraj Pandey 

#Covid19 #Covid #Corona #CoroanVirus #Mumbai #MumbaiNews #NewsUpdate 

https://t.co/cBjzkNENDm",middaynews mumbai hospitalisations due to covid crosses markvial suraj pandey covid covid corona coroanvirus mumbai mumbainews newsupdate ,-0.125,0.375,negative
"#41 I was FOR SURE I was safe with Corona?!  FU*K  And on top of ALL this BS, now there are LGBQT members who NOW believe in their Heart of Hearts that even though what they are doing is EXPRESSLY CONDEMNED in the Bible, they are going to Heaven! #42", i was for sure i was safe with corona  fuk  and on top of all this bs now there are lgbqt members who now believe in their heart of hearts that even though what they are doing is expressly condemned in the bible they are going to heaven ,0.5,0.6296296296296297,positive
I know there is hope in these waters but I can't bring myself to swim when I am drowning in this silence.,i know there is hope in these waters but i cant bring myself to swim when i am drowning in this silence,0.0,0.0,negative
"$32.5 MILL EBITDA (NON TECH) IN 36 MONTHS - WTF! NU QLA MENTEE RECORD! WHAT MULTIPLE DO U PUT ON IT? THESE ARE BIG 4 ACCOUNTING #'S DURING CORONA! IN A COUNTRY QLA IS SUPPOSED 2 BE HARD! NOT HARD, IF U WANT IT MORE THAN LIFE!! https://t.co/SAWLNcE2nG", mill ebitda non tech in  months  wtf nu qla mentee record what multiple do u put on it these are big  accounting s during corona in a country qla is supposed  be hard not hard if u want it more than life ,-0.024305555555555563,0.4472222222222222,negative
"Increase testing and address the nation to make masks mandatory!!
@PMOIndia 
#Coronavirus 
#COVID19 
#Corona 
#CovidIsntOver 
#CovidIsNotOver 
#CovidLong 
#covidindia",increase testing and address the nation to make masks mandatory coronavirus covid corona covidisntover covidisnotover covidlong covidindia,0.0,0.0,negative
All I know is we were looking for gay beer at the store but they didn’t have any so we grabbed a 6 pack of corona instead…,all i know is we were looking for gay beer at the store but they didnt have any so we grabbed a  pack of corona instead,0.4166666666666667,0.5833333333333334,positive
"#Brexit We take back control...
#BrexitBrokeBritain",brexit we take back controlbrexitbrokebritain,0.0,0.0,negative
When you both go to the gym and after se chingan tacos from taqueria corona,when you both go to the gym and after se chingan tacos from taqueria corona,0.0,0.0,negative
"Corona and MLB Spring Training Sweepstakes (FL, NC Only) https://t.co/PMP5SpMuyD",corona and mlb spring training sweepstakes fl nc only ,0.0,1.0,negative
